lsoa11,ah3h,ah3g,ah3e,ah3r,ah3ahah
E01003376,-1.030295259,0.006632325,1.149315883,-0.056692045,20.4051642
E01003377,-0.492047441,-0.810822852,1.149315883,-0.078994649,18.37278436
E01003378,-1.279280419,0.205700823,1.151698194,0.532961983,25.47608922
E01003379,-1.621627208,-0.032679343,1.152275269,1.689624124,34.46884035
E01003380,-0.786159506,0.315287321,1.024612121,0.654872059,26.9808219
E01003381,-1.103991609,0.831858975,1.112028841,1.085949775,37.83614658
E01003382,-0.758645491,0.727253089,0.956290026,0.651050195,31.60130905
E01003383,-1.327566484,0.860860515,1.030203241,2.214108906,48.25191286
E01003384,-1.245620439,0.425225551,0.998515746,1.33085642,33.45877081
E01003385,-1.04361439,0.158522926,0.97606817,0.782118941,25.77447664
E01003386,-0.287552021,0.889569461,1.201677026,0.416551091,36.21347543
E01003387,0.352445487,0.178105413,1.201677026,-0.21755149,27.42525861
E01003388,-0.559559021,0.725535975,1.179623897,0.569194675,33.50646985
E01003389,-1.310355037,0.303087952,1.179623897,1.462157829,35.34765076
E01003390,-1.337353322,0.681004436,1.17293921,1.387736266,38.98858669
E01003391,0.401581636,0.057871522,1.201677026,-0.298849405,26.55618886
E01003392,-0.362947471,0.962663015,1.299721262,0.570358293,39.50781233
E01003393,-0.595822867,1.236252505,1.418021113,1.287916378,51.47783825
E01003394,-0.300466661,0.974891371,1.349757558,1.207897752,46.19864564
E01003395,-0.008161427,0.977183269,1.292122522,0.749229996,42.84068889
E01003396,-0.846599814,1.02334499,1.418021113,1.224922059,46.4115945
E01003397,-0.641950905,0.987896245,1.374381166,1.351948162,47.10301281
E01003398,-0.629765781,0.931784975,1.36588268,1.361234786,46.10650372
E01003399,-0.845113571,0.170855653,1.019645223,0.417673343,23.62573152
E01003400,-1.240333813,0.433187866,1.038001668,1.059936055,31.18237526
E01003401,-1.341301415,0.04201391,0.939364439,1.193225557,27.97172476
E01003402,-1.805635334,0.532615951,0.939364439,1.056129097,31.14080204
E01003403,-0.97873776,-0.067270016,1.085218225,0.569669994,23.4521191
E01003404,-1.063437407,0.152471258,1.019645223,0.362112879,22.72972594
E01003405,-0.817746811,0.55201218,1.15178389,0.70949909,31.19476197
E01003406,0.057971762,0.769185566,1.307242478,0.12750524,35.23142374
E01003407,-0.630251299,0.425093973,1.146468015,0.278603032,26.84040919
E01003408,-0.770351678,0.180267562,1.149315883,0.095631929,23.01645403
E01003409,-0.653455744,0.484647513,1.307242478,0.636106235,31.85934324
E01003410,-0.742780126,0.347428592,1.146468015,0.366332941,26.32259689
E01003411,-0.336144124,0.77240032,1.095156604,0.247504468,31.79090603
E01003412,0.209888989,0.761799863,1.275904409,-0.098302493,34.6028879
E01003413,-0.508040737,0.937798984,1.089848143,0.363437025,34.73200291
E01003414,-0.563607628,0.73892682,1.02952994,0.78300426,34.01781099
E01003415,-0.266581711,0.748323368,0.921506493,-0.045840265,28.49565369
E01003416,-0.28836729,0.173286802,1.067523741,-0.264462937,21.89464241
E01003417,-0.603947042,0.534965643,0.838244694,0.965487211,30.87333139
E01003418,-0.434823833,0.985531462,0.830579654,0.460680126,34.31613343
E01003419,-0.026763866,1.136134138,0.871298111,0.202326058,37.57496381
E01003420,-0.48274605,1.057012729,0.831854834,0.598465838,36.63432412
E01003421,-0.472645768,0.436732337,0.83121774,0.666064831,27.51805199
E01003422,-0.203198226,0.753867277,0.832365502,0.653317349,32.76082725
E01003423,-1.723404524,0.327620971,0.766683344,0.892881743,26.01248983
E01003424,-0.550435745,-0.94863131,0.847139525,0.492262554,18.87089657
E01003425,-0.624942805,-0.635425217,0.807693652,0.321483259,17.68382055
E01003426,-1.004574041,-0.489769112,0.99663744,0.967551597,24.13198687
E01003427,-1.099120598,0.298894642,0.786680418,1.125099009,28.43591722
E01003428,-1.36914836,-0.610043537,0.845207025,0.931641302,21.7568804
E01003429,-0.820876985,0.562241929,0.912024614,0.022468263,24.33277534
E01003430,-0.446489126,0.754391636,1.080983556,0.2913777,31.26345835
E01003431,-0.682003242,0.616692038,1.070201558,0.525657526,30.06555552
E01003432,-0.609304023,0.110069859,0.951505444,0.262902332,22.09699682
E01003433,-1.331366922,0.596697741,0.976252045,0.234521712,25.9397898
E01003434,-0.548161715,0.301164604,0.862924426,-0.067014344,21.23024674
E01003435,-0.063305833,-0.618865106,0.99435865,-0.356544599,18.0248988
E01003436,-0.527896535,-0.623273502,1.135789651,-0.005877509,18.87821298
E01003437,-0.214462582,-1.053777926,1.135789651,0.185833261,20.439477
E01003438,-0.730534515,-0.048123528,1.135789651,0.081272602,21.19107203
E01003439,-0.846775936,-0.879974223,1.023559473,1.521043091,29.44326874
E01003440,-0.194988981,-1.621998117,1.148537857,0.457415649,22.18217502
E01003441,-0.080920495,-0.712739647,1.145938121,0.206363854,21.84247398
E01003442,-0.415201825,-0.103197135,1.061252809,0.136952204,21.37742783
E01003443,-1.399854745,0.433609644,1.061693835,0.500426759,26.49916806
E01003444,-1.145475015,0.068227667,1.004837173,0.317102333,21.56655
E01003445,-0.476423446,0.211978996,1.048899443,-0.016219707,22.49975354
E01003446,-1.741686461,0.918932379,1.09786,0.943647427,37.52326565
E01003447,-0.266829687,0.737406332,1.073920567,0.113680505,30.53204677
E01003448,-1.185572212,-0.45396565,1.033939493,0.355681828,19.34489673
E01003449,-0.599596428,-0.200987228,0.80637179,0.227300976,18.69174151
E01003450,-0.918152965,0.159443129,1.012632943,0.153069006,21.61564737
E01003451,-0.030293863,-0.077661308,0.863466252,0.375368959,23.10094676
E01003452,-0.591367082,-0.124390045,0.872990295,0.109032431,18.92027814
E01003453,-1.349378907,-0.320142278,0.972576426,0.920867411,23.72712417
E01003454,-0.407952553,-0.096266487,1.160189009,0.484879331,24.75549152
E01003455,-0.612409831,0.357380244,1.269919714,0.704388777,30.72882682
E01003456,-1.726715243,0.705271947,1.147219009,1.590598457,41.02934196
E01003457,-0.825710577,0.371323232,1.130236727,0.848204806,30.08754674
E01003458,-1.08899316,0.454554589,1.231135375,1.308612036,36.02027432
E01003459,-1.466346265,0.417954834,1.301509822,1.506213497,38.20472464
E01003460,-0.610898379,-0.658100321,0.771881872,0.378618835,17.78710677
E01003461,-0.960680085,-0.383866775,0.872678674,0.479163108,19.38599067
E01003462,-0.242080301,-0.416964752,0.969641915,-0.106221348,18.57666871
E01003463,0.016081152,-0.029173759,0.912267983,-0.545306797,19.64959775
E01003464,-0.146639107,-1.023843513,0.659711299,-0.348210534,14.18782689
E01003465,-0.423462027,-1.063150242,0.629421734,0.219589225,15.57325631
E01003466,-0.800537033,0.850635974,1.016348096,0.12201093,30.20920321
E01003467,-0.345105435,0.461653533,0.972599321,0.176960417,25.92290759
E01003468,-1.023125126,0.735974809,0.983086643,0.231771344,28.43380346
E01003469,-0.263760464,1.164989477,1.051557085,0.331445559,39.30300919
E01003470,-0.377738603,1.158325005,1.051557085,0.356606955,38.90900594
E01003471,-0.641444434,0.616650451,1.102677759,0.317689263,28.95552885
E01003472,-1.672089113,-0.399910491,0.750296352,0.81806127,20.49987891
E01003473,-1.517726743,-0.127898471,0.881884698,0.332936715,19.01545875
E01003474,-0.766754308,-0.80358356,0.841135172,0.185125047,16.37787966
E01003475,-0.325072625,-0.017911851,1.079742694,0.09516252,22.17607324
E01003476,-0.948461268,0.119836297,1.038001668,0.597803972,24.59412735
E01003477,-0.1356889,-0.583863652,1.172157778,0.196414602,22.11668653
E01003478,-1.369532001,-0.222760461,0.962672264,1.16249193,26.28634186
E01003479,0.157595117,0.046431204,1.625299922,-0.092993056,30.30598602
E01003480,-0.063558568,0.113873884,1.81160204,-0.096474417,31.39321201
E01003481,-0.117908062,0.225992428,1.718364134,0.090754371,32.01276652
E01003482,0.295815702,0.461910766,1.927815616,-0.443303191,36.82071229
E01003483,-0.308670945,-0.062353819,1.912414345,-0.057917725,30.06412173
E01003484,-0.990353223,0.14896769,2.083286429,0.350973081,33.65621117
E01003485,-0.535737294,-0.228207842,1.983462395,0.073898368,29.78213368
E01003486,-1.177915501,0.250163781,1.76918757,0.529255002,32.93026229
E01003487,-0.215440445,0.522566226,1.638632397,0.347732556,35.43046287
E01003488,-1.626338407,0.671644826,2.026179145,1.736519874,51.31075014
E01003489,-1.34087052,1.167448108,2.052451535,1.376659907,56.70152063
E01003490,-1.217167078,0.820372544,2.109962907,1.209965492,49.02487072
E01003491,-1.293257623,1.286712466,2.052451535,1.424500153,59.17208809
E01003492,-1.230398635,0.941350621,2.033964173,1.32538823,51.83699149
E01003493,-1.640147088,0.979845378,2.124977838,1.65817062,56.43139406
E01003494,-0.671033603,1.066296279,2.033964173,1.360419143,55.5995379
E01003495,-0.722705042,0.809099778,2.140968566,0.793335872,46.00987861
E01003496,-0.109943327,0.30753662,2.096651535,0.434752703,38.52185893
E01003497,-1.187893549,0.505801422,2.219107426,0.898085452,42.06190077
E01003498,-0.812040525,0.387779431,2.11884337,0.624243523,38.58485552
E01003499,-1.442272944,0.593490704,2.116570931,1.547642831,49.10412748
E01003500,-0.268970397,0.548097082,2.157522237,0.284032849,39.76893772
E01003501,-1.187641113,0.653854655,2.233600402,0.987124935,44.80735334
E01003502,-1.4304992,0.591820213,2.238720058,1.294845738,46.76013663
E01003503,-1.026676309,0.297484878,2.300419985,1.260144654,43.77011365
E01003506,-0.878867285,0.307246007,1.931938455,0.351566496,34.02735419
E01003507,-1.460925183,0.860529862,2.153756551,1.331678211,50.98337091
E01003508,-0.805684563,0.676789579,2.153756551,0.970202691,45.33235695
E01003509,-0.957527153,0.988145533,2.153756551,0.871709714,49.48876782
E01003511,-0.703789856,0.298943162,2.165781352,0.61535079,38.10389509
E01003512,-0.618217919,0.392129762,1.90208834,0.731294343,38.16085182
E01003513,-0.263977528,-0.437355776,1.627814082,-0.131696735,25.35863669
E01003514,-0.313301672,0.253687903,1.629655201,0.019034087,30.07983928
E01003515,-0.452993949,0.441474918,1.784791951,0.088104873,33.55541534
E01003516,-0.562214065,0.380968184,1.758452488,0.295740571,33.56237313
E01003517,-1.003204827,0.414588376,1.90208834,0.258217272,34.06661486
E01003518,-0.468467103,-0.310968491,1.842673253,-0.13792381,27.21226732
E01003519,-0.290700905,0.762876912,1.758452488,0.164567125,38.70792107
E01003520,-1.310361271,0.947334026,2.088107798,1.370302341,52.77591188
E01003521,-1.629225396,1.086887211,2.14642278,1.492586778,56.94962272
E01003522,-0.957816824,0.95115779,2.14642278,1.068991156,50.52962711
E01003523,-1.821613597,0.660235479,2.275849461,1.785183033,52.78289696
E01003524,-1.445871468,0.924945698,2.175172832,1.279631964,51.73267108
E01003525,-1.560890099,0.997706188,2.331109774,1.16137,52.34765562
E01003526,-2.795692407,0.722936507,2.331109774,1.683800935,52.99042295
E01003527,-0.899494316,0.665462149,2.275849461,1.025000891,45.8751463
E01003528,-0.58041291,-0.065903434,2.001782073,0.61859455,34.4807949
E01003529,-1.162129392,0.523380194,1.9889443,1.353915256,45.3565692
E01003530,-0.541752747,0.384080545,1.9889443,0.85006482,40.13012252
E01003531,-2.210756163,0.654493826,1.9889443,1.467608256,47.90300224
E01003532,-1.150861352,0.67309547,1.9889443,1.152024849,45.25433434
E01003533,-1.643568348,1.002652882,1.9889443,1.24554439,51.47306804
E01003534,-1.288246947,0.435811543,1.917003026,1.656076306,46.66546376
E01003535,-0.176774229,0.056935532,2.414821786,0.668338363,39.30237463
E01003536,-0.264331788,0.827738475,2.34088797,1.055537783,50.90267253
E01003537,-0.809496941,0.818026918,2.089504109,1.572257467,53.34124761
E01003538,-0.341565453,0.7231739,2.34088797,1.320688716,51.54301385
E01003539,-0.376554003,1.040267289,2.089504109,0.93794419,52.17723952
E01003540,-0.229077876,0.298504876,2.34088797,1.21370531,45.66484299
E01003541,0.130873376,0.778242755,2.089504109,0.227566901,44.4886979
E01003542,-0.395708908,0.09931169,2.378043822,0.831274654,39.83455857
E01003543,-0.735644907,0.843135866,1.874190945,1.015719405,46.24111806
E01003544,-0.681958659,0.934291861,1.894269142,1.134166896,49.3810928
E01003545,-0.347597797,0.704977884,1.894269142,0.65852547,42.37683076
E01003546,-0.879321831,0.974867676,1.894269142,1.116332029,49.51865207
E01003547,-0.264513775,0.271235559,1.795171565,0.971052854,39.27864117
E01003548,-0.779613119,0.96317066,1.864086023,0.811101665,46.45538521
E01003549,-0.510414706,0.951079945,1.939421917,0.650841214,46.30919309
E01003550,-0.621384778,0.945466614,1.869116549,1.040929732,48.61017685
E01003551,-0.626398789,0.964470146,1.951589876,0.596617002,45.90749158
E01003552,-1.065253058,0.868261958,1.951589876,0.937671585,46.20714542
E01003553,-0.558033486,0.857032847,1.939421917,0.566043585,43.79022751
E01003554,-0.711888995,0.81911116,2.005890368,1.276093137,49.83322066
E01003555,-0.789163289,0.38942249,1.874190945,1.118697928,40.88685646
E01003556,-1.429204907,0.810403267,1.928233971,2.086390485,56.05050863
E01003557,-0.889757947,0.58425137,1.920865688,1.033395451,42.61188492
E01003558,-1.074137565,1.510984931,1.917349655,1.486496499,61.29587383
E01003559,-1.153613993,1.11118256,1.939421917,1.173419705,52.75298886
E01003560,-1.239485495,0.82534467,1.917003026,1.255426295,47.90295679
E01003561,-1.252465441,0.930253241,1.917003026,1.689633372,54.35363804
E01003562,-1.610200058,1.087561778,1.9889443,1.937081105,60.29462915
E01003563,-1.227022244,0.828135228,1.9889443,1.356790598,49.78633393
E01003564,-1.981918971,1.240058255,1.9889443,1.446724327,57.85958897
E01003565,-1.884473749,1.090689348,2.026179145,1.433005108,55.53552802
E01003566,-1.808498365,1.331242359,2.026179145,2.007827348,65.21364286
E01003567,-1.340391668,1.005503385,1.909112027,1.642388309,55.18155857
E01003568,-1.034403678,1.007444585,1.936830194,0.911666175,48.43805756
E01003569,-2.033608113,1.383025472,1.946971646,1.582773873,60.89547626
E01003570,-1.308678784,1.29319084,1.917349655,2.037296095,64.13422453
E01003571,-1.459813093,1.373577085,1.949239164,1.615717294,61.29050813
E01003572,-2.010991539,1.424405402,1.922550726,1.4780288,60.02703396
E01003573,-1.509064784,1.342191968,1.949239164,1.35537218,58.05907782
E01003574,-1.561081733,1.08203827,1.902272399,1.031316086,50.17460704
E01003575,-1.314932344,0.2353617,2.090096579,0.898320212,38.49520938
E01003576,-1.100815429,-0.119116302,1.807586146,0.665703762,31.70550347
E01003577,-0.930393968,-0.670362088,2.025244297,0.605575631,31.40648316
E01003578,-1.450526122,0.705102198,1.640144311,1.788046938,48.64548776
E01003579,-1.297390627,0.413204539,1.844391256,1.079637927,39.80091129
E01003580,-0.363201012,-0.514470254,2.335363185,0.462677312,33.70424722
E01003581,-1.015073577,0.457773255,1.844391256,1.046455231,40.31352092
E01003582,-0.448121106,-0.344232644,2.142092935,0.708067485,35.22791778
E01003583,-0.957133134,0.078962358,2.142092935,1.04810902,39.33125556
E01003584,-0.537587267,0.096109396,1.724987061,1.006069923,36.24617063
E01003585,-2.074432683,0.592049825,1.844391256,1.488895183,45.89420337
E01003586,-0.923852499,0.54442229,1.917003026,1.264813678,44.23107385
E01003587,-1.012651249,0.338419772,1.893708389,1.566707378,44.92799482
E01003588,-1.103899854,0.866040675,1.917003026,1.294295935,49.13220675
E01003589,-1.080333528,0.848917134,1.9889443,0.972150479,46.45458821
E01003590,-0.656479917,-0.075255431,1.718579688,1.536556059,40.25040287
E01003591,-1.273923075,0.685964953,1.844391256,2.086876405,53.43050793
E01003592,-0.73585327,0.814859717,1.896682428,1.063262254,46.47196468
E01003593,-1.100597128,0.823469916,2.030239664,1.169892581,48.26894487
E01003594,-1.48864241,0.882120716,1.962287021,1.156223115,48.09738709
E01003595,-1.681139967,1.004203052,1.962287021,1.499530963,53.97679697
E01003596,-1.436152917,0.82926441,1.902272399,0.932869936,44.63817479
E01003597,-0.888893252,0.937221913,1.896682428,1.005388581,47.79142499
E01003598,-1.094382342,0.880292128,1.896682428,1.408273177,50.53906994
E01003599,-0.798526305,0.680525305,1.941600314,0.863232458,42.85148524
E01003600,-1.328892137,0.810942982,1.88697425,1.595986246,50.98175943
E01003601,-1.187239903,0.552429569,1.897340473,0.948490346,40.84926623
E01003602,-1.670817432,0.68910658,2.116570931,1.337472095,48.02554162
E01003603,-0.824920682,1.021317836,1.999570101,1.12037962,51.56573637
E01003604,-1.050195095,0.390061797,1.955646708,0.520211337,36.05662076
E01003605,-1.510428987,1.010665909,2.033964173,1.309431025,52.75044264
E01003606,-1.299757,0.97056713,1.988619693,1.114058628,49.75810752
E01003607,-1.655594991,0.829190181,1.962287021,0.962664007,45.31878667
E01003608,-0.980750991,0.906564036,2.066137354,0.802432344,46.85481072
E01003609,0.023620537,-0.076964218,1.663182141,-0.363853987,27.84715139
E01003611,-0.626063326,-0.759189544,1.594611393,1.082448648,31.73750223
E01003615,-1.238389132,0.63601326,1.890451865,1.060968445,42.80893506
E01003616,-0.865529059,0.720756112,1.948338794,1.138891184,45.91790373
E01003617,-1.130420012,1.064723163,1.976304507,1.300035091,53.50519193
E01003618,-1.35790265,0.913726835,2.005890368,1.733610549,55.37160777
E01003619,-1.046479383,0.94760324,1.967414848,1.803570216,56.57646998
E01003621,-1.581652272,0.530582419,2.404696101,1.623586075,50.16019206
E01003622,-1.360400713,0.294354608,2.337987535,1.213187151,43.05118178
E01003623,-0.651808643,0.478984489,2.537115305,0.638766657,41.73038431
E01003624,-1.068341589,0.485782655,2.404696101,0.988635705,43.56776087
E01003625,-0.33515788,0.211466969,2.08354116,0.31428855,35.66566384
